left_hand_angle,right_hand_angle,left_chest_angle,right_chest_angle,left_hip_angle,right_hip_angle,left_leg_angle,right_leg_angle,pose
336.4374743,29.82286999,8.251433362,11.01698125,356.7416983,64.93072202,357.6774849,215.367105,tree
332.5744735,30.62445252,6.11516429,10.67246566,357.5726456,66.69801259,357.0861545,212.816788,tree
332.6531533,29.93515537,6.466396543,11.70248643,356.6052121,64.78670287,357.6208625,215.3110982,tree
333.0625619,26.34795738,7.012774873,9.872006498,356.6205558,64.94761029,357.1806503,214.6089698,tree
335.4201498,29.77213707,7.149404236,11.28858426,356.2111226,65.16153089,357.5198392,213.0511231,tree
337.2071338,26.7777854,11.2367417,12.50950046,354.1698048,61.8297212,357.5746038,215.6827223,tree
336.6939622,27.29198692,10.33808467,10.87052216,355.1550869,64.66082054,356.8549527,214.9118635,tree
333.2282692,29.28849862,8.067630007,11.16284453,356.0810515,64.96836996,357.474414,213.5683063,tree
333.0761635,28.11803088,7.383754609,11.55888245,356.3949385,65.57598509,357.6332905,214.9885087,tree
333.9587216,28.1870778,8.964436835,11.73541701,356.3965568,63.76385082,356.7014884,214.8249916,tree
333.9517521,26.07029348,8.922776682,11.39439035,354.8964375,63.20971705,358.6067154,214.8917597,tree
335.7119584,29.30853152,8.825461263,11.46613637,357.2257091,65.38321597,356.1579947,213.3511387,tree
335.0256969,30.55853398,8.665462884,14.10558996,355.295658,63.90810772,358.7425361,213.981105,tree
336.4602748,27.34602665,10.02514239,12.51593015,356.4325007,64.72030069,356.7389056,212.4264418,tree
335.5136446,28.16019299,10.67760208,12.23997062,355.9630042,64.75317901,356.8400745,213.622877,tree
337.4419505,25.94015094,10.56331351,9.49706699,356.5400932,64.8400467,357.6416008,214.6302291,tree
335.9583579,27.18089684,10.48421593,10.08094121,356.2019618,65.82456191,356.854859,213.718367,tree
334.4814021,29.66070092,9.958179836,12.29855742,355.5006152,65.0962548,358.0205336,213.830212,tree
337.708446,30.23158074,12.11248654,13.14188863,355.8390326,63.624346,357.2224646,214.9472211,tree
337.7012084,31.53206317,9.594952861,14.95270251,357.0276559,64.31205457,356.2115048,213.5148888,tree
334.2813607,29.78876494,7.278771941,12.09274633,357.4742264,64.85994481,357.0831899,213.3938236,tree
336.8694188,28.07939425,10.12086822,12.17955238,356.3625852,63.28583629,356.326247,214.8724135,tree
334.4484254,30.35800137,7.37335922,13.04252387,357.5441239,65.3296011,356.4425437,213.6513339,tree
335.3819279,29.93379904,7.834985473,12.59317638,355.6580589,63.76318273,358.6879145,214.5613395,tree
334.1337418,29.32697651,8.592836787,12.65323948,356.5075873,63.71516683,356.4716898,216.0947458,tree
334.2778606,29.45154225,6.701525398,12.30980114,357.6976089,65.53367122,357.8070751,213.2663485,tree
333.5347358,29.04900955,8.421260407,10.75064189,356.4427868,65.64599985,357.0128812,213.991306,tree
332.1832902,27.13086913,5.905985769,10.56629812,356.0358837,64.93507188,357.7633983,216.0543946,tree
331.8286463,25.51596494,3.424164592,9.715213638,357.1088059,64.01853897,358.8960956,213.9577531,tree
334.1069319,30.26121604,6.605663611,12.26842267,356.0190659,63.40067854,358.9239095,215.0657713,tree
336.0986026,27.62456408,8.075098372,9.918365983,355.9992294,63.6519157,358.9081314,215.4810349,tree
337.2269619,25.53008352,9.880277637,9.708602922,355.546426,64.07276579,357.6654427,214.1825206,tree
336.8740318,28.80134884,9.680614506,12.03408279,357.1138488,65.98032008,357.0812384,212.8310949,tree
336.8924748,28.63745528,10.54488336,10.95059754,356.0922528,67.80583361,357.3158235,212.4380336,tree
335.429136,26.95079746,10.4942949,9.71150763,354.6404366,67.41264409,358.0824877,212.0756009,tree
334.5004769,28.87610989,7.47776658,11.88055141,355.7428246,66.47427149,358.2749966,213.3176494,tree
335.0710414,29.86340589,8.875946909,11.21307302,355.9478014,65.63707907,356.8808021,215.9376898,tree
331.9725389,26.79912158,7.609555916,11.22851082,355.3265823,65.33826438,357.6222781,213.5887268,tree
334.7354233,23.07515607,7.084433902,8.345402206,357.4209653,67.68567526,357.0981574,213.2802712,tree
334.4624288,26.39719906,8.415027143,9.92715974,355.820496,67.59885486,358.7548243,212.4409784,tree
335.0914337,25.32098473,7.377047578,9.323146036,357.6470808,67.6391896,357.9951422,213.4145267,tree
333.3401532,21.40849593,5.268670925,7.169554325,357.843538,67.93266198,356.9050345,213.1688418,tree
334.4985047,27.50606171,7.31123878,10.31009799,359.1773832,68.59852043,356.0468878,212.909281,tree
336.1521703,27.85679128,7.681565108,11.57369256,358.2096231,67.97831416,356.3827072,213.6978192,tree
335.0332653,27.66730067,8.236532425,12.27287477,357.1129486,67.51263179,357.6444449,212.8235895,tree
331.299702,25.79659288,4.546999075,10.3372146,357.5530698,67.30209542,357.810723,213.4983498,tree
337.9633146,25.28070838,7.844477315,10.20397671,357.9430823,68.66594953,357.4580875,212.4250477,tree
338.6554675,26.59982018,9.992536567,11.20278897,356.0960795,67.59626725,357.8277788,213.7644961,tree
336.3793982,27.33182596,8.331931481,11.59740796,357.0717557,67.89662422,356.537396,214.135501,tree
336.6853929,27.1950827,7.029330403,12.0600778,356.2752511,66.53767673,358.4217696,213.9201465,tree
333.7466589,26.17191201,6.062239904,9.887897809,358.1332908,67.47945658,357.3891271,213.7402395,tree
336.294485,25.65849654,7.770190254,11.254477,356.7125576,67.45883667,357.7540376,214.5795906,tree
336.0432654,25.99427311,8.934256079,11.38584256,356.7140456,67.40753581,357.6547736,213.2305021,tree
336.1034125,23.85829642,4.929374016,9.166125377,358.44873,66.07661419,357.6475344,214.4088829,tree
336.9774751,28.63471893,6.911753093,11.988996,356.9928209,68.54888883,357.8666065,211.6641026,tree
337.0331415,24.42087424,6.400171947,8.535295461,357.3672711,67.28496925,357.3304871,213.1978186,tree
334.7437562,22.52714839,3.799395807,7.347795057,357.3317235,68.32465364,358.840343,211.8127729,tree
335.1713847,24.13590205,3.996801815,7.147638948,357.5432989,68.65906046,357.8874233,212.1883473,tree
333.6930852,28.50937155,3.827354863,11.53493643,356.92986,66.99360598,359.4285509,214.0710923,tree
335.653672,29.65532618,5.113848236,10.50387375,359.1957717,67.57555899,356.5362851,213.5320082,tree
337.3129409,26.62665764,8.220610419,10.54835982,356.5495371,66.46281796,357.5748774,213.7541403,tree
335.5383277,25.96174152,6.431087711,9.631365278,356.7195265,66.84517926,357.6534086,215.634594,tree
335.2899831,26.32455234,5.38804179,10.98332605,358.1769104,66.90860861,357.2604399,214.0999899,tree
334.6458437,26.08032429,5.934616641,10.77855381,357.0280722,67.45752815,357.8567254,215.3462664,tree
334.9677621,25.66379586,8.472814974,9.537170059,356.4123491,69.25442535,357.3531973,211.7618838,tree
335.0388806,22.66801186,5.380855993,7.420525552,357.183643,68.27104779,357.4629326,213.2084956,tree
335.5371009,24.25059056,8.307230232,9.713464015,356.4846992,67.23838274,357.5835376,214.8181429,tree
333.6021274,24.66953548,4.484942566,9.762862734,356.8968204,66.3683418,357.6967293,213.87915,tree
335.5711206,24.40432716,6.596257973,9.541964057,356.7010268,66.94717191,356.5569266,214.2179624,tree
334.3426654,23.65036822,5.205733727,9.693972661,357.1805225,65.56766603,357.7050208,214.8401155,tree
335.5544212,26.66974874,6.918989993,9.523056685,357.3462703,68.82017009,357.0982011,213.4753658,tree
334.6504593,24.19898161,5.510012407,8.782322108,356.8618813,66.99581059,357.9385381,213.5223583,tree
336.7978189,27.54393276,9.088171549,10.67062643,356.0860048,66.93251167,358.5230915,214.8297138,tree
333.8688648,27.13279198,4.994007174,9.602603291,357.7898767,68.21827861,357.2746439,215.1172199,tree
329.9371091,21.41911031,5.792966938,8.210784855,357.0272838,67.30325333,357.4771816,214.3156185,tree
334.9663414,25.66269011,9.009541161,9.746618919,356.4732247,66.97552528,357.2826359,213.6370716,tree
335.8691906,24.90302943,7.204551298,10.00270441,356.5686613,67.46885009,358.1862976,212.907828,tree
332.7343647,24.48864897,4.794683609,8.557313153,358.3819319,68.0965172,356.9357092,213.6980555,tree
332.6425128,25.74555494,5.496438717,10.22858586,355.7933678,67.63435083,359.4538545,213.5024026,tree
335.4993696,27.57911074,8.792362148,12.39610935,354.6858278,65.70819285,358.7755267,216.0628044,tree
332.0598221,25.82925527,4.761493489,8.808934198,358.9059846,68.08235339,356.6487407,214.6501296,tree
330.5005876,27.90616502,4.539985181,12.61519839,357.3600844,65.81356753,358.3229215,214.8360219,tree
332.8275244,26.05453988,7.433185425,10.29404628,356.4524147,67.18455782,358.8143415,215.1547927,tree
332.407817,25.12327886,5.969493752,10.02750127,356.5779133,67.24555082,357.6258994,212.579966,tree
331.3090632,27.68282921,6.06159197,12.34494516,357.4384956,67.55006902,357.7402489,214.6016542,tree
333.0143231,26.95798421,8.474908011,12.44515751,356.9618547,66.16607191,357.3923007,215.2313138,tree
333.3357511,25.92437942,8.785827724,11.93130072,356.2759958,67.46554198,357.0788053,212.7894377,tree
333.1613531,25.7139263,4.612931063,12.49488632,357.6568614,65.64435542,357.8304218,214.9598507,tree
334.0567395,26.8446096,5.907053921,13.74512763,357.0736399,64.22540931,357.7473348,215.0245128,tree
336.1156054,24.54397385,9.706607038,11.3968779,356.7064906,64.28839232,357.3530385,214.5370745,tree
334.45895,24.70312063,6.464173635,9.544303321,357.3756571,66.98728009,357.2378187,213.8871832,tree
334.8413004,22.87288746,7.258752577,9.126151653,355.9471856,65.48933047,358.1956278,214.5394933,tree
335.6136948,23.9367271,7.711660788,10.52556079,356.9730156,67.14058266,357.6083693,212.9830467,tree
334.2680854,26.0186003,6.127332915,11.25909078,357.2042851,66.51267456,356.6584431,213.4644032,tree
333.7367344,26.12294553,5.926768038,10.40411974,356.6904217,67.81515553,358.1327649,211.5666948,tree
335.0575803,22.41023116,6.830619769,8.302062601,356.8501592,66.30034431,357.8747919,214.6365169,tree
334.5509891,27.48030605,6.147070178,12.06155326,357.2090109,65.95152276,357.80574,213.3560766,tree
335.62688,28.05118325,7.713453332,11.64944195,356.7647788,66.15895609,357.2967334,214.5305984,tree
331.8866818,24.71522509,6.826090168,10.95590644,355.8705491,64.90761747,358.9150381,214.7081901,tree
335.3385512,24.93405183,10.5937124,12.17647872,355.0519351,64.79328792,357.5962468,216.3663964,tree
332.6797565,25.08747788,6.185900951,10.8940806,357.2902683,65.75425605,356.8984415,214.3175402,tree
335.527484,26.09000192,8.762302953,12.06795292,355.7159699,66.04016623,359.43252,215.5716592,tree
335.1101368,25.93405143,10.47138105,12.15748872,354.9782792,65.02726514,358.2831802,214.2735709,tree
333.8187473,22.55149288,7.173600339,9.803740171,356.4210723,65.26701647,358.2187893,214.969153,tree
332.4619743,26.42372112,6.203191301,11.42919126,355.4973735,65.76593067,359.0226195,214.8330753,tree
336.1371987,26.63284689,9.378560279,10.69347336,355.3499803,67.11973169,359.2613993,213.7392265,tree
335.9782069,22.90071841,9.186551532,9.646761436,355.4547462,66.31919844,358.6283032,213.3340936,tree
337.7300482,21.220291,11.86620054,9.320664318,355.2140031,66.32036634,357.4410256,214.5620617,tree
333.0102393,25.39662928,5.453187005,11.31068776,356.1299371,66.21123303,358.6445678,213.9743523,tree
336.7787291,24.97981507,10.2819488,11.21894172,355.380426,65.39658368,358.3852442,214.3357468,tree
335.4844006,23.25952827,8.585126514,10.75985547,355.8969455,64.78371233,358.0154275,214.6276143,tree
336.4680496,22.30015027,9.23661106,9.644562363,356.070429,67.71912356,357.8044682,213.3251112,tree
335.6020277,25.81346092,10.1488754,11.14790193,354.4199264,65.5293835,359.2118311,213.8691009,tree
335.890769,25.15351647,9.653244118,11.89571555,355.1878433,66.19061244,359.1422767,214.3765345,tree
333.7969149,24.71669883,7.600296832,11.69683963,357.002482,66.17877616,356.954883,214.4027517,tree
333.6240082,25.86844513,8.517887532,11.76472572,356.3068822,66.01140947,357.613389,214.5116299,tree
333.5165387,24.98446734,7.946616701,10.73445095,356.1939118,67.06755131,358.5109075,213.0069703,tree
334.7753841,25.30760141,7.541770335,10.99577068,357.3631631,67.91951518,356.6714217,213.5422596,tree
333.7555761,25.77042989,8.797562347,10.74771174,355.4926134,66.60321195,359.0754768,214.1027678,tree
334.0639087,24.98906253,8.671432063,11.60285983,356.2674354,67.11926704,357.5737535,213.3097025,tree
332.880212,25.31736149,8.198703954,10.49716479,356.4801968,65.49799282,357.3687668,214.6797253,tree
334.0847249,25.76257713,9.768724567,11.75141764,354.4922842,65.45919964,359.1602617,214.6895579,tree
331.8988095,24.14129028,6.569350127,10.98947755,356.9411582,66.15236776,357.9320295,214.369677,tree
332.844384,24.71232779,6.166957397,11.92087501,356.6072838,65.40170134,358.3916447,214.1429297,tree
331.9337898,26.47892242,7.276794111,12.14504782,357.2811295,67.57268223,357.7671395,212.9505012,tree
332.7721057,26.55518598,7.469458626,13.05791279,356.6430125,65.87722167,358.6690722,215.2588652,tree
334.0346835,25.47666392,10.53850394,11.35262173,355.2244834,66.36114403,358.5803027,212.8104968,tree
330.7316167,24.85067645,7.534558009,11.05732944,356.660121,66.84312177,357.1693257,213.5446569,tree
331.5184889,26.34997351,7.192753627,10.80483446,357.0987141,65.93061464,357.8701194,215.9353318,tree
333.0564229,25.49129561,9.484879364,11.19827251,354.8251429,67.23743622,359.3947361,213.0760849,tree
332.1051962,25.91603778,6.320312711,11.74942514,357.0107455,67.19917959,358.2290378,214.623868,tree
332.4704303,24.79728583,6.12564443,10.90859381,357.5320746,66.89525362,358.5889009,213.4084683,tree
332.5560494,26.64398319,7.246643163,12.09744375,356.5672914,66.48903891,358.2547923,214.0436534,tree
332.6144277,24.76849547,8.998698269,10.00565705,356.2041278,67.07451487,357.97737,215.1826203,tree
330.7467997,23.77934217,4.628468144,8.9920665,357.8330753,67.82015794,358.877445,212.465963,tree
332.467107,27.482672,7.105714216,10.90854636,355.993714,66.98270221,358.7382184,214.7270152,tree
329.5492601,27.05441465,4.942288325,12.97899648,357.5649905,65.07723001,358.1747551,213.98124,tree
344.5791744,8.704060673,13.57075177,351.0547003,5.704769132,67.25309533,355.8000684,210.09684,tree
342.6658984,11.09500787,13.91749916,353.5781113,6.69051802,67.67349377,356.0236935,210.6350666,tree
346.169687,7.170735487,14.40658759,349.5451131,6.030536316,68.34081628,356.0924998,211.0016621,tree
342.4328945,9.96703423,13.75900531,352.6423034,4.95203195,66.06568922,355.8839709,211.7315775,tree
343.3491466,9.809522403,12.45335537,351.8397927,5.631785394,67.55349024,356.6459362,210.0860972,tree
343.831111,15.48361628,13.26394782,354.7333349,5.165647129,65.74676018,357.1295593,210.5811135,tree
340.6676805,14.41470481,13.70892205,354.1724986,4.361185525,67.78695564,356.2694837,209.327104,tree
340.4790736,11.10587717,12.81132651,354.0863705,5.289596745,67.37929946,355.9187772,210.2983773,tree
344.2652143,18.46826023,14.20456978,356.3444514,5.914997787,67.28229267,355.9058275,210.1855576,tree
342.0324393,10.25911668,12.70257775,353.2473507,5.986124795,66.89642712,356.3541573,210.2170994,tree
344.2830882,10.06149122,14.24983294,353.5668927,5.427712504,66.54901315,356.3810737,210.6369972,tree
339.2755517,10.12915116,12.87140596,354.0541729,6.531691473,66.66960993,355.4614268,210.8228159,tree
341.3950439,13.50647354,13.90857593,355.3495658,4.881061926,66.53023855,356.7181781,209.7634246,tree
339.5759359,16.86985008,13.14954307,357.2328897,5.683562243,66.32109934,356.2438701,209.4593574,tree
343.1043284,14.25011664,14.0297639,354.5622461,5.372093906,67.18218932,356.1223344,209.814065,tree
340.801605,9.257631334,8.691242596,351.4872134,6.392670617,66.45269478,356.3740997,213.2815568,tree
344.1408596,7.797415925,12.64615354,352.0255849,4.242710936,64.91964688,356.2756963,212.4215643,tree
343.5073163,9.375587211,10.8034297,351.9592235,5.605341083,65.60300019,354.9476399,213.0898218,tree
343.6746032,23.59753174,13.85241729,358.7876835,3.891027603,66.28000738,356.4934782,210.3508081,tree
342.3227243,19.61646463,13.46123252,356.4783705,4.154843122,66.36989886,356.7849426,210.9862098,tree
340.3660198,19.52202033,12.38684629,356.738435,4.426527025,66.46352725,356.1329834,211.6891426,tree
344.4746142,20.63016197,14.50363024,358.9744619,3.773699708,66.64979904,356.381329,209.5876626,tree
344.3525031,18.02607037,11.03543998,356.6869078,5.953156831,66.65929996,355.7736299,211.3312368,tree
343.0407458,11.25513903,11.93894413,353.8009707,5.310077981,66.15346166,355.8623783,209.657998,tree
343.6479841,2.037964525,11.26580863,348.9322352,5.061416941,65.91237909,356.5531098,212.6794761,tree
342.4391892,3.517803591,11.49778982,350.2637576,4.368460277,65.67979205,356.3627473,211.2417758,tree
344.8001571,7.771938936,13.1585173,351.1318152,5.295157995,65.31545353,355.0570452,212.1313105,tree
342.9247258,10.91230269,13.77070843,353.6029121,3.948756603,66.18356581,357.6780701,209.4258852,tree
343.7565229,20.11124131,13.18662207,356.8430509,4.039044537,66.71188419,357.0292292,210.4179151,tree
345.1410144,21.42428447,14.69825049,358.7356952,4.812003032,66.03607359,355.4195902,210.6396491,tree
346.0476516,14.23171125,13.18753459,355.2165426,4.561357625,65.69623185,356.7816761,211.4571378,tree
345.562014,5.691591517,12.50309969,350.0629447,5.674612573,66.3102262,355.7106078,210.8913412,tree
347.5793747,0.997961993,13.57783783,346.3502264,6.774464941,67.18610973,355.0130727,211.6189692,tree
339.9575377,14.09006063,10.96992781,352.2652687,6.379403607,66.68056427,356.4911911,210.2815274,tree
341.5670489,15.90778503,10.81932388,354.3652526,5.866292602,65.8340757,355.9999162,211.5381669,tree
342.4881236,14.31385587,11.89682991,352.0752981,5.8482382,66.39568582,356.2669462,211.0675495,tree
344.6470785,11.78047499,11.04313559,353.2091902,6.465535688,66.90777373,356.5982767,209.5681547,tree
343.7247208,5.809520236,9.389654076,347.6935184,6.747705745,67.20071301,355.4724642,210.6408209,tree
347.7383354,0.468776443,10.99112488,347.0629193,6.11804595,67.64251673,356.4052217,210.9530765,tree
344.6274894,4.339174726,9.554009144,350.278339,5.090608291,66.04157402,356.5908743,212.2514336,tree
343.0013539,6.415248672,9.360846728,350.2467021,4.777893145,66.43786403,355.893604,211.3565263,tree
345.5311096,5.271670702,9.082742492,349.5263804,4.879040854,66.05633279,355.8869552,212.0795719,tree
341.2147162,12.08668412,10.63116977,351.5599036,5.763172603,68.19744626,355.5153526,209.6231038,tree
345.1883156,15.32509895,10.81806045,354.1234065,5.242946235,67.23807744,355.8554518,209.6200543,tree
343.835652,14.58063023,10.91168609,352.5550361,5.124508809,66.83639552,356.1148147,210.6235684,tree
345.3757034,12.22423318,10.93791058,351.5680137,2.37087147,65.42705352,356.3493029,211.714267,tree
342.9250159,11.95602265,13.13581409,351.6106658,2.667907992,65.66047945,357.0862445,209.6398694,tree
344.3336527,13.50858595,12.11329914,352.1311189,3.463377651,65.45595369,356.8314242,210.4983722,tree
344.9124042,11.46353539,12.41446046,354.0895017,4.306871832,65.42450969,355.7552974,210.6079727,tree
347.0196412,1.612689397,12.53579074,347.8267174,5.079747329,65.60674714,356.4457599,211.9708829,tree
345.3138904,9.402886607,13.61601298,350.2662391,4.842557131,66.15095453,354.8225305,211.1023319,tree
344.6049311,5.289051462,11.61744223,349.3908101,3.869122293,64.10094813,356.1669533,213.9056861,tree
347.1195154,4.796836174,11.2725089,350.1336933,5.109374293,65.31550375,355.959861,212.5357837,tree
347.6277079,8.470194177,13.1369465,352.4909137,3.663984599,64.35163116,356.4470013,211.15084,tree
343.9035483,13.47581213,11.59503087,352.5821147,5.10615041,66.25872943,356.7203726,210.0317249,tree
340.491568,15.43478703,9.849035164,355.2067209,6.536937379,66.63106438,355.1805716,210.214493,tree
340.4872704,17.68395592,10.18723167,355.1022478,6.20356099,67.76706129,355.7202074,208.4037591,tree
348.3065938,15.83700005,11.40416963,353.7800865,5.299228038,64.79428194,354.9588678,210.3877874,tree
347.881078,359.9739901,12.37291769,345.3609976,6.031163667,65.38991374,355.6991295,210.8379934,tree
350.1595805,358.5584942,16.4053037,347.5042683,3.638919384,64.28780546,357.3725465,210.410843,tree
348.5281553,9.767949123,14.77318077,353.894029,4.44943279,65.95821084,356.9508047,208.6919049,tree
350.3990164,3.473495899,14.4595325,350.3702426,5.096744379,66.60219277,357.0798506,210.4042855,tree
348.8671296,2.250581894,14.42584638,348.2867893,5.384907929,66.42331064,356.835698,209.4535367,tree
354.8248749,357.235474,15.51256812,346.422186,5.817824714,66.43847896,355.1067983,209.4898046,tree
345.4090298,358.8175587,11.46714367,347.0578124,6.460256601,66.22970534,355.8228731,211.1114794,tree
352.8153069,359.8697893,15.50282765,345.2897554,5.681182352,66.05160162,355.8209381,210.4575647,tree
352.1823908,355.5297454,16.87451165,344.948014,5.783424986,66.3683896,356.4140617,209.2228863,tree
352.8099267,1.160372618,16.37434977,345.5183804,5.961917045,66.84333427,355.7091856,210.2422255,tree
351.6795211,7.420383353,15.22335273,350.0565762,6.251110661,67.14704304,356.1355382,209.8077795,tree
351.904179,352.0358817,15.84197117,340.5400401,5.344502144,67.02740608,357.084927,211.2648763,tree
351.3965789,354.2267626,14.69088381,344.8518236,7.035551985,65.87256833,355.6258024,210.7731512,tree
353.034336,0.17131817,15.16827925,345.5324078,6.185972982,66.24350343,356.2185267,210.5936595,tree
351.7215848,359.2788893,16.53972829,346.4611722,6.147219007,66.87225907,355.8386718,209.5618071,tree
348.2421965,16.8794856,13.38970211,355.6416596,5.630830119,65.57616124,356.3758121,210.7054772,tree
348.3821886,0.077453752,12.53228568,345.8736087,6.930756819,66.88763442,356.0221374,209.3872747,tree
350.668531,2.918765093,12.02426559,348.3267998,6.573432818,64.57753492,355.5237739,210.2223219,tree
350.8801037,357.337703,12.06809023,344.5099375,6.445646205,65.67126203,354.9221743,211.1528679,tree
349.6740129,358.9693477,10.79117859,346.2059074,6.322208572,65.8107331,355.12278,210.2834466,tree
353.6906854,4.82475508,13.74394397,350.9595576,4.425616059,64.61101675,356.6268902,212.1838474,tree
351.8512601,5.674149337,13.75509925,350.0947631,4.775928718,65.92883266,355.9187447,210.652734,tree
348.1358807,3.834932558,11.99059825,348.4426048,4.884238053,65.9083427,355.9505351,210.8722814,tree
349.9889964,0.259601407,12.29759192,348.4457127,4.781029954,64.89227152,355.7232551,212.5605118,tree
346.7756264,2.28404136,11.63339229,346.6339299,3.796941259,65.55391664,356.8896146,212.2369433,tree
351.3761996,5.424048832,13.14138417,350.1642803,4.88967979,65.70747207,356.0374165,209.7784901,tree
346.4231217,8.69913041,11.08761335,352.4575949,5.220770036,64.50546497,355.038869,210.6873208,tree
345.7736471,3.039788184,8.72810292,349.4401024,7.137617703,64.69114007,354.7321115,211.1689955,tree
349.1173022,6.963268402,12.4074047,351.1766903,3.903126303,66.00195124,356.006327,211.2516592,tree
348.7392078,6.97379894,12.10143143,350.898586,4.759793838,65.38582278,355.984645,211.3376385,tree
345.2018167,7.146751824,9.512814112,351.8386889,5.79910976,65.19756663,355.6032882,211.2944224,tree
350.60639,9.169165617,13.31627343,351.2809368,4.221202687,65.3535995,355.4487638,210.2713605,tree
347.6089139,13.07402931,14.02755147,353.4667982,3.661866668,64.71681847,356.7653045,210.0998882,tree
345.6151788,19.06943372,12.56428383,356.4323856,3.556188929,65.18953068,356.6469651,210.2367101,tree
345.8867657,15.8752153,12.2671164,355.1315184,4.823279616,64.88167023,356.4979803,211.0417019,tree
352.4580878,11.84298989,16.00431598,353.3967771,5.406447647,65.67273146,356.1426546,209.5911313,tree
346.6512748,13.18259327,14.06362318,354.0689174,3.983062586,66.34009578,357.5149951,208.9929733,tree
352.1689194,3.857180151,15.98280787,349.7846396,5.347690824,65.863662,356.5677977,210.07846,tree
349.0554064,355.9004946,16.24257571,346.9012151,6.995955201,67.21572659,357.2480404,209.5961916,tree
349.1065678,0.099594227,14.26971786,345.9519406,6.586693368,67.19032838,356.6336193,209.9601331,tree
346.6843136,355.1400326,15.71466017,344.6606289,5.795529828,66.52518774,356.0144807,208.6538173,tree
351.417434,6.180595658,14.69258529,350.0899968,6.434621094,66.47440082,356.1958444,209.3249359,tree
348.619739,5.411409802,15.34169628,350.4902492,5.898492856,66.41693031,356.8698784,208.8771468,tree
350.1474556,0.858068094,16.5017174,344.042431,5.993857123,65.35122281,356.6603168,210.7697496,tree
350.5020635,353.6708458,12.95048669,345.1347776,5.673698079,65.46110363,355.3228117,210.2990431,tree
349.4525811,2.182807547,12.39214492,346.9909556,5.4061096,66.09702773,357.1618356,212.1490798,tree
349.5286856,8.818576877,13.62913279,351.2709506,5.306615651,66.88669107,354.9564791,209.6959001,tree
347.2652072,3.591870257,11.38275565,349.3724312,6.569180818,65.77221531,354.9232669,210.8832018,tree
348.3366305,357.0778896,11.14415556,345.517051,6.815558176,66.65415164,354.1721587,210.5609408,tree
347.7816196,356.2847339,12.96720542,344.9933685,4.350518212,65.77343056,356.3546568,212.5993595,tree
348.0077667,358.9233517,10.87914597,345.9587557,4.344344264,64.78915864,356.4289394,211.1390686,tree
346.6084032,3.181331812,10.98210279,349.9551255,4.320079095,66.52026869,355.8217965,211.3684305,tree
346.7336239,2.932935096,11.51995754,349.072031,4.321524297,65.53933853,356.5402217,210.6866063,tree
346.7022633,0.000423872,11.64036496,348.2280792,4.754805227,65.87290349,356.3015216,211.1312368,tree
346.0523596,3.100681714,11.43389112,349.0336131,4.445985697,66.17403147,356.7843926,211.8860491,tree
345.6163652,358.5895136,10.87502057,346.2623757,5.392594267,65.91128996,355.775786,211.4521674,tree
348.84619,4.138918514,12.98342241,348.9402003,4.858890743,65.2220394,355.3269428,211.1892914,tree
347.8693611,2.279519623,11.65500406,348.3541426,5.2864788,65.14179119,355.567264,211.1063701,tree
349.4002277,0.249030485,12.16312624,346.7675508,5.385355096,65.31698499,356.2722056,211.0429555,tree
349.8362179,5.50211084,13.46299226,351.821852,4.90469492,64.8654983,356.2938587,210.8741403,tree
347.809525,4.71892812,14.1642701,350.278665,5.09386155,66.415555,355.9074285,211.7875965,tree
347.9108226,4.643530262,13.1988889,351.3104418,4.680453421,64.91041258,356.5390855,211.1501104,tree
349.0627096,359.8552481,12.7414408,347.9901228,4.943071003,66.61007783,356.1618435,210.4069913,tree
345.2118822,7.950711144,12.49115438,353.5337048,4.51504511,64.47491248,357.0287388,210.8195848,tree
347.1157981,3.225513863,13.11721792,351.5758053,5.477838656,65.76321742,355.2377386,210.6040223,tree
346.0217837,12.80216933,13.65541072,354.3014996,5.488198031,66.7429682,355.382593,210.2997428,tree
351.265905,358.3369958,15.58959545,347.2006344,5.2233374,66.3964043,356.7338395,210.753005,tree
345.0291091,6.439773167,12.59301847,351.1404984,5.809432639,66.07755753,356.1214589,210.3483966,tree
350.5849219,0.666030322,15.38057817,348.2479109,6.240258742,65.8634499,356.7627302,210.09412,tree
345.58762,0.459880798,13.59263273,346.5790048,6.265231747,66.51145633,356.3972714,210.280682,tree
349.0323513,358.592055,15.86344282,347.3245435,5.932407201,66.51227947,356.1774408,210.6174066,tree
350.2240782,354.159106,12.40398368,344.5219153,5.255951348,66.14119391,357.3049791,211.2159887,tree
348.7040213,0.062048293,13.98267773,345.0192508,6.018702549,66.82145504,356.3284096,210.8090294,tree
355.5668879,359.1097416,17.41846408,346.2138577,5.508503463,65.75820702,355.6596611,210.5242153,tree
346.592159,4.814532705,10.30456657,349.0162954,5.425596617,65.72996752,355.881524,211.4554353,tree
347.490775,353.4180398,11.39864229,343.3652089,5.677566824,66.35967124,356.2075733,210.4216149,tree
352.7047439,359.9948854,14.36201908,345.1983969,4.607118106,66.92295121,355.3746699,210.1799134,tree
348.1609509,356.0503677,12.24693221,345.3832813,4.450048333,64.78196242,356.084259,211.9549354,tree
351.0456437,357.0275944,12.88136571,345.8063351,5.082574581,65.46437431,355.0744703,212.2682684,tree
348.1139615,356.2465274,11.25180689,344.1955267,4.396057355,65.16984854,356.2605478,211.4064308,tree
